PONDNew,POND1,POND2x,POND1_POP,POND2x_POP,Type_Logement,Type_Batiment,Mode_Occupation,Consommation_Elec_An,An_Construction,An_ConstructionCode,Source_Energie_Chauf,Territoire_HQ,Region_Administrative,Nombre_Pieces,Nombre_Etages,Superficie_Totale,Presence_SousSol,Nombre_Personnes,Presence_Garage,Chauffage_Logement,Nombre_Refrigerateur,Nombre_Logement,Climatisation,Spa_Presence,Spa_Logement,Spa_Saison,Spa_Utilisation_SaisonChaude,Spa_Utilisation_SaisonFroide,Piscine_Presence,Piscine_Type,Piscine_Minuterie,Piscine_Toile,Piscine_Chauffee,Piscine_ChaufType,Vehicule_Presence,Vehicule_BornePresence,ChaufEau_Presence,ChaufEau_ChaufType,ChaufEau_Type,Congelateur_Nombre,Refrigerateur_Nombre,LaveLinge_Type,SecheLinge_Presence,LaveVaisselle_Presence,Cuisiniere_Presence,Cuisiniere_Energie,Eclairage_LED,Vintage,Territoire,Typo,Source
1.2477767156862745,0.8881465,,331.73713,,Maison individuelle,Maison,Proprietaire,,[1950 - 1960),[1946 - 1971),Electricite,Montmorency,Mauricie,10,Deux étages,[1500 - 2000),Sous sol 6 pied,3,Pas de Garage,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Non,Non,Non,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,1,Traditionnelle,Oui,Non,Non,Aucun,0%,1946-70,2_Montmorency,individuelle,elec
1.0321124563636364,1.4104817,,526.8378,,Maison individuelle,Maison,Proprietaire,>= 45000,[1980 - 1990),[1986 - 2013),Electricite,Laurentides,Laval,7,Trois étages et plus,[2500 - 3000),Sous sol 6 pied,4,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Creusee_Interieur,Non,Aucun,Oui,Electrique,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Traditionnelle,Oui,Oui,Non,Aucun,Plus de 50 %,1986-2012,1_Laurentides,individuelle,elec
0.8998915873493976,0.1653069,0.5242666,61.744808,44.181815,Maison individuelle,Maison,Proprietaire,[5000 - 10000),[1980 - 1990),[1971 - 1986),Electricite,Montmorency,Capitale-Nationale,6,Deux étages,,Sous sol 6 pied,2,Garage chauffé à autre source,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,2_Montmorency,individuelle,elec
1.3475854999999999,1.0227155,,382.00081,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1950 - 1960),[1946 - 1971),Electricite,Laurentides,Laval,7,Deux étages,[1000 - 1500),Sous sol 6 pied,3,Garage non chauffé,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1946-70,1_Laurentides,individuelle,elec
1.3475854999999999,1.5090877,,563.66872,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[1950 - 1960),[1946 - 1971),Electricite,Laurentides,Lanaudière,8,Deux étages,[2000 - 2500),Sous sol 6 pied,3,Garage non chauffé,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Creusee_Exterieur,Oui,Oui,Oui,Ne sait pas,Deux_VE_Aucune_VHR,Oui,Logement,Electrique,Ne sait pas,1,2,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1946-70,1_Laurentides,individuelle,elec
1.1312694573643411,1.0078119,,376.4341,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1950 - 1960),[1946 - 1971),Electricite,Montréal,Montréal,7,Un étage,[1000 - 1500),Sous sol 6 pied,5 et plus,Pas de Garage,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,41-59 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1946-70,0_Montreal,individuelle,elec
0.2649204646464647,1.2115822,,452.54559,,Collective,Collective,Proprietaire,[0 - 5000),[2010 - 2020),>= 2013,Electricite,Montréal,Montréal,3,Un étage,[500 - 1000),Aucun Sous-sol ou vide sanitaire,1,Pas de Garage,Thermopompe et Système central à air chaud,1,150,Centrale,Oui,Interieur,Toute_Saison,Constant,Constant,Oui,Creusee_Exterieur,Non,Non,Non,Aucun,Aucune_VE_Aucune_VHR,Aucun,Central,Electrique,Non definit,Aucun,1,Frontale,Oui,Oui,Non,Aucun,Plus de 50 %,post-2012,0_Montreal,immeuble,elec
1.737491880597015,1.0906983,,407.39349,,Duplex,Plex,Proprietaire,[20000 - 25000),< 1950,< 1946,Electricite,Montréal,Montréal,8,Deux étages,[2000 - 2500),Aucun Sous-sol ou vide sanitaire,4,Pas de Garage,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,pre-1945,0_Montreal,duplex,elec
0.9239194941995359,0.3578025,,133.64504,,Maison individuelle,Maison,Proprietaire,[30000 - 35000),[1990 - 2000),[1986 - 2013),Electricite,Richelieu,Montérégie,9,Trois étages et plus,[2500 - 3000),Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,2,2,Traditionnelle,Oui,Oui,Oui,Electrique,1 à 24 %,1986-2012,4_Richelieu,individuelle,elec
1.0321124563636364,1.5090877,,563.66872,,Maison individuelle,Maison,Proprietaire,[40000 - 45000),[2000 - 2010),[1986 - 2013),Electricite,Laurentides,Lanaudière,12,Trois étages et plus,[4500 - 5000),Sous sol 6 pied,5 et plus,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Creusee_Exterieur,Oui,Non,Oui,Propane,Une_VE_Aucune_VHR,Oui,Logement,Electrique,60 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,individuelle,elec
0.9239194941995359,1.1097491,,414.50927,,Maison individuelle,Maison,Proprietaire,[40000 - 45000),[2010 - 2020),[1986 - 2013),Electricite,Richelieu,Montérégie,9,Deux étages,>= 5000,Sous sol 6 pied,4,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Oui,Exterieur,Printemps_Ete_Automne,Constant,Aucun,Oui,Creusee_Exterieur,Non,Non,Oui,Thermopompe,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,4_Richelieu,individuelle,elec
1.2477767156862745,1.2075857,,451.05285,,Maison individuelle,Maison,Proprietaire,[40000 - 45000),[1960 - 1970),[1946 - 1971),Electricite,Montmorency,Capitale-Nationale,10,Un étage,[1000 - 1500),,2,,Thermopompe et Système central à air chaud,3 et plus,.,Centrale,Oui,Exterieur,Printemps_Ete,Constant,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,3,Traditionnelle,Oui,Oui,Oui,Electrique,25 à 50 %,1946-70,2_Montmorency,individuelle,elec
0.9239194941995359,0.3411764,,127.43492,,Maison individuelle,Maison,Proprietaire,[5000 - 10000),[1980 - 1990),[1986 - 2013),Electricite,Richelieu,Montérégie,8,Deux étages,[2000 - 2500),Sous sol 6 pied,2,Garage non chauffé,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,4_Richelieu,individuelle,elec
0.8998915873493976,1.2075857,,451.05285,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[1970 - 1980),[1971 - 1986),Electricite,Montmorency,Capitale-Nationale,9,Deux étages,[2500 - 3000),Sous sol 6 pied,2,Pas de Garage,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Traditionnelle,Oui,Oui,Non,Aucun,25 à 50 %,1971-85,2_Montmorency,individuelle,elec
1.0321124563636364,1.1264217,,420.73679,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[1990 - 2000),[1986 - 2013),Electricite,Laurentides,Laurentides,7,Deux étages,,Sous sol 6 pied,4,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Creusee_Exterieur,Oui,Non,Oui,Thermopompe,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,2,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,1_Laurentides,individuelle,elec
1.0630750987124462,1.2064553,,450.63061,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1960 - 1970),[1946 - 1971),Electricite,Richelieu,Montérégie,9,Deux étages,[2000 - 2500),Sous sol 6 pied,4,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Creusee_Exterieur,Non,Non,Non,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Traditionnelle,Oui,Oui,Non,Aucun,Plus de 50 %,1946-70,4_Richelieu,individuelle,elec
0.5704914554455446,0.4385323,,163.79893,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[2010 - 2020),>= 2013,Electricite,Montmorency,Capitale-Nationale,,Trois étages et plus,[4500 - 5000),Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,2,1,Frontale,Oui,Oui,Oui,Gaz,Plus de 50 %,post-2012,2_Montmorency,individuelle,elec
0.9591216930379747,1.2064553,,450.63061,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1970 - 1980),[1971 - 1986),Electricite,Richelieu,Montérégie,7,Deux étages,[1500 - 2000),Sous sol 6 pied,5 et plus,Pas de Garage,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Oui,Non,Non,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Frontale,Oui,Oui,Non,Aucun,Plus de 50 %,1971-85,4_Richelieu,individuelle,elec
0.9239194941995359,1.4171173,,529.31629,,Maison individuelle,Maison,Proprietaire,[40000 - 45000),[2000 - 2010),[1986 - 2013),Electricite,Richelieu,Montérégie,11,Trois étages et plus,[2000 - 2500),Sous sol 6 pied,5 et plus,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Creusee_Exterieur,Oui,Oui,Oui,Thermopompe,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,4_Richelieu,individuelle,elec
1.0321124563636364,1.1264217,,420.73679,,Maison individuelle,Maison,Proprietaire,[35000 - 40000),[2000 - 2010),[1986 - 2013),Electricite,Laurentides,Laurentides,9,Trois étages et plus,[2000 - 2500),Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Oui,Exterieur,Ete_Automne,Augmentation,Aucun,Oui,Creusee_Exterieur,Non,Non,Oui,Thermopompe,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,0%,1986-2012,1_Laurentides,individuelle,elec
1.0321124563636364,0.6806237,,254.224,,Maison individuelle,Maison,Proprietaire,[35000 - 40000),[2000 - 2010),[1986 - 2013),Electricite,Laurentides,Outaouais,11,Trois étages et plus,,Sous sol 6 pied,4,Garage non chauffé,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,1_Laurentides,individuelle,elec
0.9239194941995359,1.1090621,,414.2527,,Maison individuelle,Maison,Proprietaire,[30000 - 35000),[2000 - 2010),[1986 - 2013),Electricite,Richelieu,Estrie,9,Deux étages,[2500 - 3000),Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Oui,Oui,Oui,Thermopompe,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,4_Richelieu,individuelle,elec
1.1312694573643411,0.9599325,,358.55036,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1950 - 1960),[1946 - 1971),Electricite,Montréal,Montréal,9,Trois étages et plus,,Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1946-70,0_Montreal,individuelle,elec
0.9591216930379747,1.1119343,,415.32551,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1980 - 1990),[1971 - 1986),Electricite,Richelieu,Estrie,5,Deux étages,[1500 - 2000),Sous sol 6 pied,2,Pas de Garage,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Traditionnelle,Oui,Oui,Non,Aucun,Plus de 50 %,1971-85,4_Richelieu,individuelle,elec
1.2477767156862745,0.6890487,,257.37088,,Maison individuelle,Maison,Proprietaire,[10000 - 15000),[1950 - 1960),[1946 - 1971),Electricite,Montmorency,Capitale-Nationale,6,Deux étages,[2000 - 2500),Sous sol 6 pied,1,Pas de Garage,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,1 à 24 %,1946-70,2_Montmorency,individuelle,elec
1.1312694573643411,1.0321828,,385.53703,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[1950 - 1960),[1946 - 1971),Electricite,Montréal,Montréal,7,Deux étages,,Sous sol 6 pied,,Pas de Garage,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,2,2,Frontale,Oui,Oui,Oui,Electrique,0%,1946-70,0_Montreal,individuelle,elec
0.9591216930379747,1.1097491,,414.50927,,Maison individuelle,Maison,Proprietaire,[30000 - 35000),[1970 - 1980),[1971 - 1986),Electricite,Richelieu,Montérégie,8,Deux étages,,Sous sol 6 pied,5 et plus,Pas de Garage,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Traditionnelle,Oui,Non,Oui,Electrique,25 à 50 %,1971-85,4_Richelieu,individuelle,elec
0.9591216930379747,0.4439697,,165.82987,,Maison individuelle,Maison,Proprietaire,,[1980 - 1990),[1971 - 1986),Electricite,Richelieu,Montérégie,11,Deux étages,[1500 - 2000),Sous sol 6 pied,5 et plus,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,4_Richelieu,individuelle,elec
0.9733639469026549,1.4104817,,526.8378,,Maison individuelle,Maison,Proprietaire,[40000 - 45000),[1980 - 1990),[1971 - 1986),Electricite,Laurentides,Laval,9,Deux étages,[2000 - 2500),Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,1_Laurentides,individuelle,elec
1.2477767156862745,1.069102,,399.32695,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1960 - 1970),[1946 - 1971),Electricite,Montmorency,Mauricie,9,Deux étages,[2500 - 3000),Sous sol 6 pied,5 et plus,Garage non chauffé,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Non,Oui,Oui,Electrique,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,2,Traditionnelle,Oui,Oui,Oui,Gaz,0%,1946-70,2_Montmorency,individuelle,elec
1.1312694573643411,1.0630914,,397.08188,,Maison individuelle,Maison,Proprietaire,[10000 - 15000),[1960 - 1970),[1946 - 1971),Electricite,Montréal,Montréal,6,,,Sous sol 6 pied,2,Garage non chauffé,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,2,Aucun,Non,Non,Non,Aucun,Plus de 50 %,1946-70,0_Montreal,individuelle,elec
0.9591216930379747,0.5042041,,188.32841,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1970 - 1980),[1971 - 1986),Electricite,Richelieu,Montérégie,9,Deux étages,[1000 - 1500),Sous sol 6 pied,2,Pas de Garage,Thermopompe et Système central à air chaud,2,.,Centrale,Oui,Exterieur,Ete_Hiver,Constant,Augmentation,Oui,Hors_Terre,Non,Non,Non,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1971-85,4_Richelieu,individuelle,elec
0.9239194941995359,1.004468,,375.18508,,Maison individuelle,Maison,Proprietaire,[10000 - 15000),[1990 - 2000),[1986 - 2013),Electricite,Richelieu,Montérégie,14,Trois étages et plus,[3500 - 4000),Sous sol 6 pied,4,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Oui,Non,Non,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,4_Richelieu,individuelle,elec
1.2477767156862745,1.1200185,,418.34507,,Maison individuelle,Maison,Proprietaire,[20000 - 25000),[1960 - 1970),[1946 - 1971),Electricite,Montmorency,Chaudière-Appalaches,10,Deux étages,[4500 - 5000),Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,2,Traditionnelle,Oui,Oui,Oui,Electrique,Plus de 50 %,1946-70,2_Montmorency,individuelle,elec
0.9591216930379747,1.1097491,,414.50927,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[1970 - 1980),[1971 - 1986),Electricite,Richelieu,Montérégie,8,Deux étages,,Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,1,1,Traditionnelle,Non,Oui,Non,Aucun,Plus de 50 %,1971-85,4_Richelieu,individuelle,elec
1.0630750987124462,1.2031432,,449.39348,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1960 - 1970),[1946 - 1971),Electricite,Richelieu,Montérégie,10,Deux étages,[1500 - 2000),Sous sol 6 pied,1,Pas de Garage,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Traditionnelle,Oui,Oui,Oui,Electrique,1 à 24 %,1946-70,4_Richelieu,individuelle,elec
0.9137235953079179,0.569526,,212.72719,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[2000 - 2010),[1986 - 2013),Electricite,Montmorency,Capitale-Nationale,8,Deux étages,,Sous sol 6 pied,1,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,1986-2012,2_Montmorency,individuelle,elec
1.0630750987124462,1.1097491,,414.50927,,Maison individuelle,Maison,Proprietaire,[40000 - 45000),[1960 - 1970),[1946 - 1971),Electricite,Richelieu,Montérégie,8,Trois étages et plus,[2500 - 3000),Sous sol 6 pied,4,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Oui,Hors_Terre,Non,Non,Oui,Thermopompe,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,Aucun,2,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1946-70,4_Richelieu,individuelle,elec
0.9137235953079179,0.4385323,,163.79893,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[2010 - 2020),[1986 - 2013),Electricite,Montmorency,Capitale-Nationale,6,Deux étages,[1000 - 1500),Sous sol 6 pied,3,Pas de Garage,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,2,2,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1986-2012,2_Montmorency,individuelle,elec
1.721795,0.9901244,0.9004189,369.82752,75.881507,Triplex,Plex,Locataire,,>= 2020,>= 2013,Electricite,Montmorency,Capitale-Nationale,5,Un étage,,Aucun Sous-sol ou vide sanitaire,2,Pas de Garage,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,Ne sait pas,Aucun,1,Traditionnelle,Oui,Oui,Oui,Electrique,0%,post-2012,2_Montmorency,triplex,elec
0.5704914554455446,0.6058815,0.9196077,226.30656,77.498621,Maison individuelle,Maison,Proprietaire,,>= 2020,>= 2013,Electricite,Montmorency,Chaudière-Appalaches,7,Deux étages,[3000 - 3500),Aucun Sous-sol ou vide sanitaire,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,1,Frontale,Oui,Oui,Oui,Electrique,Plus de 50 %,post-2012,2_Montmorency,individuelle,elec
0.9239194941995359,1.2031432,,449.39348,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[2000 - 2010),[1986 - 2013),Electricite,Richelieu,Montérégie,7,Trois étages et plus,,Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,1,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 et plus gallons,Aucun,1,Frontale,Oui,Oui,Oui,Electrique,25 à 50 %,1986-2012,4_Richelieu,individuelle,elec
0.8998915873493976,0.9175502,,342.71986,,Maison individuelle,Maison,Proprietaire,[15000 - 20000),[1970 - 1980),[1971 - 1986),Electricite,Montmorency,Capitale-Nationale,8,Deux étages,[1500 - 2000),Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,41-59 gallons,Aucun,2,Traditionnelle,Oui,Oui,Oui,Electrique,0%,1971-85,2_Montmorency,individuelle,elec
0.9239194941995359,0.4850875,,181.18805,,Maison individuelle,Maison,Proprietaire,[25000 - 30000),[1980 - 1990),[1986 - 2013),Electricite,Richelieu,Montérégie,9,Trois étages et plus,[2000 - 2500),Sous sol 6 pied,2,Garage chauffé à électricité,Thermopompe et Système central à air chaud,2,.,Centrale,Oui,Exterieur,Toute_Saison,Augmentation,Augmentation,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,60 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,0%,1986-2012,4_Richelieu,individuelle,elec
0.9591216930379747,0.8003527,,298.94471,,Maison individuelle,Maison,Proprietaire,[10000 - 15000),[1970 - 1980),[1971 - 1986),Electricite,Richelieu,Montérégie,6,Deux étages,[1500 - 2000),Sous sol 6 pied,2,Garage non chauffé,Thermopompe et Système central à air chaud,2,.,Centrale,Non,Aucun,Aucun,Aucun,Aucun,Non,Aucun,Aucun,Aucun,Aucun,Aucun,Aucune_VE_Aucune_VHR,Aucun,Logement,Electrique,40 gallons,1,2,Frontale,Oui,Oui,Oui,Electrique,1 à 24 %,1971-85,4_Richelieu,individuelle,elec
